"ID","Gender","City_Code","City_Category","Employer_Category1","Employer_Category2","Monthly_Income","Customer_Existing_Primary_Bank_Code","Primary_Bank_Type","Contacted","Source","Source_Category","Existing_EMI","Var1","DOBDay","DOBMonth","DOBYear","Lead_Creation_DateDay","Lead_Creation_DateMonth","LeadCreationDOW","Age"
"APPQ40853613649","Female","C10025","A","B","4",2200,"B001","P","N","S122","G",0,"0",3,2,94,3,2,"Wednesday",77.4027397260274
"APPS50160454814","Female","C10002","A","B","4",1800,"B002","P","N","S122","G",900,"0",20,8,90,20,8,"Wednesday",73.9424657534247
"APPV30851625134","Female","C10002","A","B","1",10300,"B001","P","N","S122","G",2400,"10",28,6,84,28,6,"Wednesday",67.7945205479452
"APPX20383108329","Female","C10015","C","A","4",800,"B007","G","N","S122","G",0,"0",31,12,81,31,12,"Wednesday",65.3013698630137
"APPY60656935439","Female","C10004","A","A","4",1200,"","","N","S122","G",500,"0",18,9,91,18,9,"Wednesday",75.0219178082192
"APPM70426121846","Female","C10001","A","A","4",1500,"B012","G","N","S122","G",0,"0",14,6,90,14,6,"Wednesday",73.758904109589
"APPU60115408612","Female","C10042","C","A","4",1200,"","","N","S122","G",0,"0",19,11,90,19,11,"Wednesday",74.1917808219178
"APPZ40624341116","Female","C10002","A","","5",178.5,"B005","P","N","S122","G",0,"0",15,8,85,15,8,"Wednesday",68.9260273972603
"APPE10322686602","Female","C10001","A","A","4",1000,"B012","G","N","S122","G",0,"0",2,7,95,2,7,"Wednesday",78.8109589041096
"APPK20842717205","Female","C10037","B","A","1",4000,"B002","P","N","S122","G",960,"7",7,9,81,7,9,"Wednesday",64.986301369863
"APPL20624514318","Female","C10018","C","B","4",1000,"B004","P","N","S122","G",0,"0",19,9,82,19,9,"Wednesday",66.0191780821918
"APPN80212121546","Female","C10006","A","A","5",2200,"B005","P","N","S122","G",0,"0",20,4,93,20,4,"Wednesday",76.6109589041096
"APPR10977604907","Female","C10020","A","","5",2050,"","","N","S122","G",0,"0",4,12,91,4,12,"Wednesday",75.2328767123288
"APPV20237136339","Female","C10339","C","B","4",1950,"B004","P","N","S122","G",200,"0",26,11,89,26,11,"Wednesday",73.2109589041096
"APPD40102246113","Female","C10003","A","A","4",1150,"","","N","S122","G",0,"0",1,12,90,1,12,"Wednesday",74.2246575342466
"APPE30305955229","Male","C10159","C","B","4",4000,"","","Y","S122","G",0,"7",9,3,87,9,3,"Wednesday",70.4904109589041
"APPF80890144324","Female","C10001","A","A","4",1500,"B008","G","N","S122","G",500,"0",5,8,90,5,8,"Wednesday",73.9013698630137
"APPH40038287513","Female","C10001","A","A","4",19900,"B001","P","N","S122","G",15000,"0",3,3,85,3,3,"Wednesday",68.4739726027397
"APPI50134795625","Female","C10003","A","A","4",1200,"B001","P","N","S122","G",0,"0",13,7,90,13,7,"Wednesday",73.8383561643836
"APPJ50766811728","Female","C10005","A","A","4",4800,"B004","P","N","S122","G",380,"10",28,12,83,28,12,"Wednesday",67.2931506849315
"APPK30305134844","Female","C10003","A","A","4",1400,"B012","G","N","S122","G",0,"0",28,2,90,28,2,"Wednesday",73.4684931506849
"APPL80953982927","Female","C10024","A","C","4",1446.7,"B004","P","N","S122","G",0,"0",12,4,88,12,4,"Wednesday",71.586301369863
"APPN90158049106","Female","C10038","C","A","4",1200,"","","N","S122","G",500,"0",16,7,93,16,7,"Wednesday",76.8493150684932
"APPO90823167219","Female","C10003","A","C","4",2300,"B007","G","N","S122","G",0,"0",24,8,82,24,8,"Wednesday",65.9479452054795
"APPP80396552316","Female","C10003","A","B","4",1550,"B002","P","N","S122","G",0,"0",29,12,93,29,12,"Wednesday",77.3041095890411
"APPR80629189517","Female","C10011","B","A","4",4200,"B001","P","N","S122","G",0,"10",31,10,85,31,10,"Wednesday",69.1369863013699
"APPS40876093613","Female","C10012","A","B","4",2700,"B001","P","N","S122","G",0,"0",4,12,88,4,12,"Wednesday",72.2328767123288
"APPW70329465032","Female","C10001","A","A","4",5550,"B001","P","N","S122","G",0,"10",29,8,88,29,8,"Wednesday",71.9671232876712
"APPZ40303049322","Female","C10048","C","A","4",1200,"B019","G","N","S122","G",500,"0",20,1,91,20,1,"Wednesday",74.3616438356164
"APPB70461086502","Female","C10001","A","A","4",1000,"","","N","S122","G",500,"0",19,10,91,19,10,"Wednesday",75.1068493150685
"APPL80221885548","Female","C10235","C","A","4",1200,"B004","P","N","S122","G",0,"0",12,1,88,12,1,"Wednesday",71.3369863013699
"APPM30609852605","Female","C10006","A","A","4",2500,"B002","P","N","S122","G",100,"7",5,3,85,5,3,"Wednesday",68.4794520547945
"APPU20832338405","Female","C10001","A","B","4",2300,"B001","P","N","S122","G",1000,"0",3,3,91,3,3,"Wednesday",74.4767123287671
"APPV10898164513","Female","C10001","A","C","4",7300,"B002","P","N","S122","G",0,"10",15,10,90,15,10,"Wednesday",74.0958904109589
"APPB70758597104","Female","C10017","B","A","4",2000,"B001","P","N","S122","G",1000,"0",25,10,81,25,10,"Wednesday",65.1178082191781
"APPC80795036226","Female","C10003","A","A","4",1345,"B001","P","N","S122","G",300,"0",26,3,80,26,3,"Wednesday",63.5342465753425
"APPG30526288607","Female","C10002","A","B","4",1800,"B004","P","N","S122","G",0,"0",29,5,93,29,5,"Wednesday",76.7178082191781
"APPJ20608274933","Female","C10001","A","A","4",1500,"B001","P","N","S122","G",0,"0",26,4,87,26,4,"Wednesday",70.6219178082192
"APPM50058364206","Female","C10048","C","B","4",4000,"B002","P","N","S122","G",2000,"0",4,7,84,4,7,"Wednesday",67.8109589041096
"APPR20262054747","Female","C10001","A","B","4",1200,"B006","P","N","S122","G",500,"0",12,11,91,12,11,"Wednesday",75.172602739726
"APPS60189645808","Female","C10168","C","A","4",1000,"B016","G","N","S122","G",0,"0",28,1,86,28,1,"Wednesday",69.3808219178082
"APPU50354416033","Female","C10007","A","A","4",2200,"B013","G","N","S122","G",1600,"0",21,1,75,21,1,"Wednesday",58.3534246575342
"APPV80080264117","Female","C10168","C","A","4",1000,"B016","G","N","S122","G",0,"0",28,1,86,28,1,"Wednesday",69.3808219178082
"APPY50222865421","Female","C10168","C","A","4",1800,"B016","G","N","S122","G",0,"0",28,1,86,28,1,"Wednesday",69.3808219178082
"APPH70650866333","Female","C10044","C","A","4",2095,"B003","G","N","S122","G",495,"0",1,2,84,1,2,"Wednesday",67.3890410958904
"APPI30491806428","Female","C10014","B","A","4",2600,"B010","G","N","S122","G",0,"7",24,2,92,24,2,"Wednesday",75.4575342465753
"APPJ80632355521","Female","C10013","B","B","4",1620,"B010","G","N","S122","G",0,"2",20,11,90,20,11,"Wednesday",74.1945205479452
"APPN50883963942","Female","C10021","B","C","1",3000,"B002","P","N","S122","G",0,"0",21,11,85,21,11,"Wednesday",69.1945205479452
"APPQ50561197239","Female","C10007","A","B","4",900,"B040","P","N","S122","G",500,"0",20,3,88,20,3,"Wednesday",71.5232876712329
"APPY80004142016","Female","C10007","A","B","4",900,"B040","P","N","S122","G",500,"0",20,3,88,20,3,"Wednesday",71.5232876712329
"APPZ70080933144","Female","C10003","A","A","4",1000,"B004","P","N","S122","G",0,"0",30,1,91,30,1,"Wednesday",74.3890410958904
"APPB60487354307","Female","C10033","C","A","4",2000,"","","N","S122","G",195.1,"0",22,4,92,22,4,"Wednesday",75.6164383561644
"APPD50784749538","Female","C10080","C","C","4",4500,"B001","P","N","S122","G",2100,"0",4,3,76,4,3,"Wednesday",59.4712328767123
"APPH80743064917","Female","C10005","A","A","4",1100,"B017","G","N","S122","G",0,"0",4,7,91,4,7,"Wednesday",74.813698630137
"APPK20298804213","Female","C10001","A","A","4",1900,"","","N","S122","G",0,"0",28,3,90,28,3,"Thursday",73.5424657534247
"APPP70978731747","Female","C10001","A","A","4",2174,"B001","P","N","S122","G",452.5,"0",28,10,83,28,10,"Wednesday",67.1260273972603
"APPW60326972414","Female","C10017","B","C","4",2218,"B002","P","N","S122","G",0,"2",5,9,87,5,9,"Wednesday",70.9835616438356
"APPZ70821314749","Female","C10002","A","A","4",1600,"B004","P","N","S122","G",0,"0",6,8,87,6,8,"Wednesday",70.9013698630137
"APPE20074566225","Female","C10005","A","C","3",7717.7,"B001","P","N","S122","G",4100,"0",18,5,78,18,5,"Wednesday",61.6767123287671
"APPJ90591724706","Female","C10002","A","A","4",1900,"B001","P","N","S122","G",0,"0",21,4,91,21,4,"Wednesday",74.6109589041096
"APPN60231294123","Female","C10003","A","B","4",1800,"B001","P","N","S122","G",0,"2",31,8,87,31,8,"Wednesday",70.9698630136986
"APPO40875958233","Female","C10001","A","A","4",3800,"B001","P","N","S122","G",0,"7",2,5,86,2,5,"Wednesday",69.6383561643836
"APPS40212091615","Female","C10028","C","A","4",3700,"B003","G","N","S122","G",850,"7",26,12,82,26,12,"Wednesday",66.2876712328767
"APPT10550186739","Female","C10001","A","C","1",6000,"B004","P","N","S122","G",1500,"10",14,8,87,14,8,"Wednesday",70.9232876712329
"APPU90427284847","Female","C10003","A","A","4",1500,"B038","P","N","S122","G",500,"0",1,8,75,1,8,"Wednesday",58.8794520547945
"APPY60076876212","Female","C10002","A","A","4",2000,"","","N","S122","G",200,"2",23,2,84,23,2,"Wednesday",67.4493150684931
"APPB90456917522","Female","C10003","A","A","4",1550,"B038","P","N","S122","G",500,"0",6,12,76,6,12,"Wednesday",60.2301369863014
"APPE80504752811","Female","C10050","C","B","4",5200,"B002","P","N","S122","G",2400,"0",1,12,74,1,12,"Wednesday",58.213698630137
"APPF10618287947","Female","C10001","A","A","4",1499.9,"B002","P","N","S122","G",600,"0",30,3,92,30,3,"Wednesday",75.5534246575343
"APPL70733029518","Female","C10001","A","A","4",1500,"B003","G","N","S122","G",0,"0",30,5,78,30,5,"Wednesday",61.7095890410959
"APPN40718352729","Female","C10001","A","","5",2050,"","","N","S122","G",0,"0",14,9,80,14,9,"Wednesday",64.0054794520548
"APPO40084345826","Female","C10005","A","","5",5300,"","","N","S122","G",0,"0",7,4,84,7,4,"Wednesday",67.5698630136986
"APPR50179646127","Female","C10002","A","A","4",2100,"B006","P","N","S122","G",600,"0",13,4,85,13,4,"Wednesday",68.586301369863
"APPT70489127317","Female","C10162","C","A","4",3120,"B014","P","N","S122","G",1500,"0",21,10,89,21,10,"Wednesday",73.1123287671233
"APPV80822328541","Female","C10005","A","A","4",1500,"B004","P","N","S122","G",300,"2",15,6,91,15,6,"Wednesday",74.7616438356164
"APPY80593035813","Female","C10001","A","B","4",1510,"B001","P","N","S122","G",0,"0",25,2,88,25,2,"Wednesday",71.4575342465753
"APPD90703619315","Female","C10018","C","B","4",904,"","","N","S122","G",200,"0",2,10,84,2,10,"Wednesday",68.0575342465753
"APPE70723592406","Female","C10003","A","A","4",1480,"B004","P","N","S122","G",780,"0",5,7,88,5,7,"Wednesday",71.8164383561644
"APPF70323754527","Female","C10003","A","A","4",1150,"B003","G","N","S122","G",0,"0",5,7,88,5,7,"Wednesday",71.8164383561644
"APPG30935745634","Female","C10020","A","B","4",1450,"B004","P","N","S122","G",0,"0",12,12,86,12,12,"Wednesday",70.2520547945205
"APPM80853747204","Female","C10004","A","A","4",1500,"B003","G","N","S122","G",1000,"0",25,6,89,25,6,"Wednesday",72.7890410958904
"APPO30782467429","Female","C10150","C","B","4",1000,"","","N","S122","G",280,"0",12,10,91,12,10,"Wednesday",75.0876712328767
"APPP30650797533","Female","C10004","A","A","4",1580,"B003","G","N","S122","G",1000,"0",25,6,89,25,6,"Wednesday",72.7890410958904
"APPQ70412832605","Female","C10005","A","A","5",2000,"","","N","S122","G",0,"0",6,11,89,6,11,"Wednesday",73.1561643835616
"APPT30578705913","Female","C10001","A","C","1",3700,"B001","P","N","S122","G",804.8,"0",11,6,87,11,6,"Thursday",70.7452054794521
"APPZ30011283531","Male","C10071","B","A","4",4500,"","","Y","S122","G",0,"7",16,8,77,16,8,"Wednesday",60.9232876712329
"APPF60326762109","Female","C10007","A","C","4",1446.5,"B004","P","N","S122","G",0,"2",19,7,86,19,7,"Wednesday",69.8520547945206
"APPG10166732225","Female","C10005","A","","5",3800,"","","N","S122","G",0,"0",2,11,65,2,11,"Wednesday",49.1287671232877
"APPH90882264327","Female","","","","5",2400,"","","N","S122","G",0,"0",21,2,87,21,2,"Wednesday",70.4465753424657
"APPI10940004435","Female","C10005","A","B","4",2000,"","","N","S122","G",0,"0",1,2,91,1,2,"Wednesday",74.3945205479452
"APPJ60093662531","Female","C10011","B","C","4",4000,"","","N","S122","G",0,"0",10,3,85,10,3,"Wednesday",68.4931506849315
"APPL80507431719","Female","C10003","A","C","4",1100,"B003","G","N","S122","G",0,"0",21,11,92,21,11,"Wednesday",76.2
"APPN30830826943","Female","C10032","C","","5",5000,"","","N","S122","G",0,"7",2,8,77,2,8,"Wednesday",60.8849315068493
"APPQ90511682239","Female","C10001","A","C","4",2056.2,"","","N","S122","G",697.3,"0",6,3,88,6,3,"Wednesday",71.4849315068493
"APPW30818934808","Female","C10003","A","B","4",1680,"B002","P","N","S122","G",700,"0",9,2,86,9,2,"Wednesday",69.413698630137
"APPX10898442906","Female","C10003","A","C","4",1000,"B003","G","N","S122","G",0,"0",21,11,92,21,11,"Wednesday",76.2
"APPE20185122637","Female","C10003","A","B","4",21000,"B006","P","N","S122","G",2500,"10",26,6,83,26,6,"Wednesday",66.786301369863
"APPG80115198811","Male","C10003","A","C","4",2000,"","","Y","S122","G",0,"2",5,9,92,5,9,"Wednesday",75.9890410958904
"APPL10318782336","Female","C10016","B","A","1",2400,"B004","P","N","S122","G",250,"2",31,3,86,31,3,"Wednesday",69.5506849315069
"APPN70228118535","Female","C10012","A","A","4",1200,"B050","P","N","S122","G",0,"0",20,2,69,20,2,"Wednesday",52.4328767123288
"APPS10821043034","Female","C10003","A","A","4",6000,"B004","P","N","S122","G",503.8,"10",25,5,82,25,5,"Wednesday",65.6986301369863
"APPV30513111301","Female","C10025","A","B","4",1650,"B002","P","N","S122","G",0,"0",20,6,84,20,6,"Wednesday",67.772602739726
"APPB90311843944","Female","C10013","B","A","4",3600,"B003","G","N","S122","G",0,"7",25,5,86,25,5,"Wednesday",69.7013698630137
"APPE20155148213","Female","C10030","B","B","4",2000,"B003","G","N","S122","G",0,"2",16,8,81,16,8,"Wednesday",64.9260273972603
"APPI10239286643","Female","C10023","B","A","1",2600,"B002","P","N","S122","G",0,"0",25,9,94,25,9,"Wednesday",78.0438356164384
"APPM60959835021","Female","C10006","A","C","1",2450,"B002","P","N","S122","G",0,"0",21,11,91,21,11,"Wednesday",75.1972602739726
"APPN10989644112","Female","C10001","A","A","4",1650,"B001","P","N","S122","G",1300,"0",2,10,93,2,10,"Wednesday",77.0630136986301
"APPO30475361225","Female","C10001","A","C","4",800,"B002","P","N","S122","G",0,"0",30,11,88,30,11,"Wednesday",72.2219178082192
"APPA20725297402","Female","C10001","A","B","4",1328,"B001","P","N","S122","G",300,"0",3,3,90,3,3,"Wednesday",73.4767123287671
"APPB50231521526","Female","C10007","A","C","4",5000,"B003","G","N","S122","G",0,"10",28,10,85,28,10,"Wednesday",69.1287671232877
"APPH10416182104","Female","C10115","C","A","4",3200,"B003","G","N","S122","G",2000,"0",25,9,76,25,9,"Wednesday",60.0328767123288
"APPI40942425222","Female","C10002","A","B","4",7000,"B001","P","N","S122","G",1026.1,"10",25,8,82,25,8,"Wednesday",65.9506849315069
"APPP30784373902","Female","C10007","A","A","4",850,"B001","P","N","S122","G",0,"0",29,7,89,29,7,"Wednesday",72.8821917808219
"APPD20510963335","Female","C10001","A","A","4",1500,"B003","G","N","S122","G",0,"0",4,8,95,4,8,"Thursday",78.8986301369863
"APPK50073539042","Female","C10003","A","A","4",1650,"B001","P","N","S122","G",0,"0",2,8,89,2,8,"Thursday",72.8904109589041
"APPM50120119209","Female","C10003","A","A","4",2400,"B004","P","N","S122","G",1100,"0",19,9,83,19,9,"Thursday",67.0164383561644
"APPW60687723244","Female","C10003","A","B","4",1500,"","","N","S122","G",0,"0",16,10,91,16,10,"Thursday",75.0958904109589
"APPX90501766306","Male","C10003","A","B","4",1800,"","","Y","S122","G",0,"2",16,10,91,16,10,"Thursday",75.0958904109589
"APPF70973389131","Female","C10002","A","","5",150,"B003","G","N","S122","G",0,"0",25,5,92,25,5,"Thursday",75.7041095890411
"APPG10734818209","Female","C10002","A","B","4",1500,"B001","P","N","S122","G",0,"2",11,7,94,11,7,"Thursday",77.8328767123288
"APPH30837697319","Female","C10001","A","C","4",5000,"","","N","S122","G",0,"10",30,9,89,30,9,"Thursday",73.0520547945205
"APPL80440029731","Female","C10002","A","C","4",2100,"B001","P","N","S122","G",750,"2",12,6,84,12,6,"Thursday",67.7479452054795
"APPN20307404917","Female","C10002","A","C","4",7500,"B001","P","N","S122","G",1050,"10",11,6,82,11,6,"Thursday",65.7424657534247
"APPX90590707941","Female","C10003","A","A","4",900,"B001","P","N","S122","G",0,"0",14,4,90,14,4,"Thursday",73.5890410958904
"APPB60817082302","Female","C10008","A","C","4",1090,"B004","P","N","S122","G",0,"0",1,5,93,1,5,"Thursday",76.6383561643836
"APPE30120745637","Female","C10002","A","A","4",3200,"B002","P","N","S122","G",0,"0",11,10,86,11,10,"Friday",70.0767123287671
"APPI60574113039","Female","C10023","B","A","4",5000,"B003","G","N","S122","G",0,"0",5,8,82,5,8,"Thursday",65.8931506849315
"APPJ70619567137","Female","C10013","B","C","4",1100,"B001","P","N","S122","G",0,"0",1,7,88,1,7,"Thursday",71.8027397260274
"APPQ30656914801","Female","C10003","A","B","4",1350,"","","N","S122","G",0,"0",20,9,94,20,9,"Thursday",78.027397260274
"APPR70863983937","Female","C10004","A","B","4",5200,"B007","G","N","S122","G",300,"10",27,12,82,27,12,"Thursday",66.2876712328767
"APPT70831227103","Female","C10003","A","B","4",1350,"B006","P","N","S122","G",0,"0",20,9,94,20,9,"Thursday",78.027397260274
"APPU50991177224","Female","C10037","B","A","4",1500,"B003","G","N","S122","G",1400,"0",23,7,91,23,7,"Thursday",74.8630136986301
"APPV70190993313","Female","C10002","A","A","4",4750,"B002","P","N","S122","G",2200,"0",29,4,80,29,4,"Thursday",63.6246575342466
"APPX40200369532","Female","C10037","B","A","4",3000,"B003","G","N","S122","G",2500,"0",23,7,91,23,7,"Thursday",74.8630136986301
"APPY80513662638","Female","C10015","C","A","4",1000,"B004","P","N","S122","G",0,"0",16,8,91,16,8,"Thursday",74.9287671232877
"APPA70034948816","Female","C10008","A","B","4",1695.5,"B013","G","N","S122","G",0,"2",24,11,91,24,11,"Thursday",75.2027397260274
"APPE80640779214","Female","C10006","A","C","4",5050,"B005","P","N","S122","G",950,"10",10,1,88,10,1,"Thursday",71.3287671232877
"APPL80886382918","Female","C10002","A","A","4",3700,"B015","P","N","S122","G",0,"7",26,7,90,26,7,"Thursday",73.8712328767123
"APPP60942275338","Female","C10002","A","A","4",1092.6,"B022","G","N","S122","G",360.6,"0",15,8,93,15,8,"Thursday",76.9287671232877
"APPS60479745606","Female","C10002","A","A","4",1092.6,"B022","G","N","S122","G",0,"0",15,8,93,15,8,"Thursday",76.9287671232877
"APPU50620444844","Female","C10001","A","B","4",1200,"B002","P","N","S122","G",0,"0",12,4,79,12,4,"Thursday",62.5753424657534
"APPW30678916008","Female","C10004","A","C","1",7500,"B002","P","N","S122","G",2050,"10",3,8,81,3,8,"Thursday",64.8876712328767
"APPZ90168666318","Female","C10002","A","A","4",2350,"B002","P","N","S122","G",0,"2",16,6,91,16,6,"Thursday",74.7616438356164
"APPA50422549428","Female","C10003","A","B","4",1350,"","","N","S122","G",0,"0",20,9,94,20,9,"Thursday",78.027397260274
"APPC10307121603","Female","C10006","A","B","4",3000,"B025","G","N","S122","G",0,"7",21,6,85,21,6,"Thursday",68.772602739726
"APPD50962957721","Female","C10004","A","B","4",1610,"B003","G","N","S122","G",0,"0",17,6,86,17,6,"Thursday",69.7616438356164
"APPK40891937405","Female","C10021","B","A","4",20000,"B049","G","N","S122","G",780,"7",15,10,71,15,10,"Thursday",55.0794520547945
"APPM60637503617","Female","C10101","C","B","4",1365,"","","N","S122","G",0,"0",23,9,89,23,9,"Thursday",73.0328767123288
"APPN80723113724","Female","C10004","A","C","4",1455,"B001","P","N","S122","G",800,"0",21,6,84,21,6,"Thursday",67.772602739726
"APPQ20442398022","Female","C10034","C","A","4",900,"B003","G","N","S122","G",0,"0",20,12,85,20,12,"Thursday",69.2712328767123
"APPS40724765207","Female","C10004","A","B","2",5000,"B002","P","N","S122","G",1300,"10",5,10,86,5,10,"Thursday",70.0630136986301
"APPT30357924324","Female","C10034","C","C","2",900,"B003","G","N","S122","G",0,"0",20,12,85,20,12,"Thursday",69.2712328767123
"APPW20837831603","Female","C10043","B","A","4",5000,"B002","P","N","S122","G",0,"7",4,3,74,4,3,"Thursday",57.4657534246575
