"ID","Gender","City_Code","City_Category","Employer_Category1","Employer_Category2","Monthly_Income","Customer_Existing_Primary_Bank_Code","Primary_Bank_Type","Contacted","Source","Source_Category","Existing_EMI","Loan_Amount","Loan_Period","Interest_Rate","EMI","Var1","DOBDay","DOBMonth","DOBYear","Lead_Creation_DateDay","Lead_Creation_DateMonth","LeadCreationDOW","Age"
"APPT60170568137","Male","C10002","A","B","1",4500,"B005","P","Y","S122","G",1634.5,40000,5,15.25,957,"10",29,5,82,29,5,"Monday",65.772602739726
"APPA30421545807","Male","C10001","A","C","4",1900,"B006","P","Y","S122","G",0,20000,3,18.25,726,"2",6,11,93,6,11,"Monday",77.2219178082192
"APPB30386567916","Male","C10005","A","B","4",1697.8,"B002","P","Y","S122","G",0,27000,4,31.5,996,"2",10,10,82,10,10,"Monday",66.1397260273973
"APPC80494707026","Male","C10002","A","B","3",1200,"B002","P","Y","S122","G",0,10000,2,31.5,567,"2",11,8,93,11,8,"Monday",76.9835616438356
"APPJ20733728708","Male","C10012","A","A","4",2500,"B012","G","Y","S122","G",0,50000,5,15.5,1203,"7",29,5,72,29,5,"Monday",55.7671232876712
"APPQ60094313433","Male","C10180","C","A","4",2000,"","","Y","S122","G",500,10000,4,33,378,"2",21,4,87,21,4,"Monday",70.6712328767123
"APPF50193052907","Male","C10008","A","A","4",1550,"B003","G","Y","S122","G",500,11000,4,31.5,406,"2",16,7,88,16,7,"Monday",71.9095890410959
"APPH70843633119","Male","C10007","A","A","4",2370.1,"B003","G","Y","S122","G",0,30000,3,31.5,1298,"2",20,3,69,20,3,"Monday",52.572602739726
"APPQ10174233032","Male","C10008","A","A","4",1574.2,"B003","G","Y","S122","G",0,25000,4,31.5,922,"2",31,1,88,31,1,"Monday",71.4520547945205
"APPV50001444542","Male","C10065","C","C","4",2500,"B003","G","Y","S122","G",280,30000,4,16.75,862,"7",11,5,71,11,5,"Monday",54.7150684931507
"APPX20368022714","Male","C10004","A","B","1",11000,"B002","P","Y","S122","G",4000,30000,2,13,1426,"10",19,7,86,19,7,"Monday",69.9150684931507
"APPA20962659045","Female","C10002","A","B","4",3900,"B005","P","Y","S122","G",0,50000,5,13.99,1163,"7",2,4,88,2,4,"Monday",71.6219178082192
"APPK40551685022","Male","C10004","A","A","4",50000,"B031","G","Y","S122","G",0,50000,4,13.99,1366,"10",15,8,84,15,8,"Monday",67.9890410958904
"APPS40775647002","Male","C10005","A","B","2",2061,"B001","P","Y","S122","G",446.6,26000,4,13,698,"4",4,10,93,4,10,"Monday",77.1315068493151
"APPU10372943245","Male","C10215","C","C","1",5350,"B002","P","Y","S122","G",0,10000,4,14.25,275,"7",11,3,87,11,3,"Monday",70.558904109589
"APPW20858209437","Male","C10009","B","A","4",1200,"B002","P","Y","S122","G",0,19000,4,31.5,701,"2",14,10,87,14,10,"Monday",71.1534246575342
"APPB90650264939","Male","C10007","A","A","4",3500,"B003","G","Y","S122","G",0,20000,3,15.25,696,"7",24,4,72,24,4,"Monday",55.6712328767123
"APPC30632809014","Male","C10001","A","B","4",3100,"B024","G","Y","S122","G",996,23000,5,13.99,535,"7",4,9,67,4,9,"Monday",51.0301369863014
"APPF70373746311","Male","C10004","A","A","4",1700,"","","Y","S122","G",0,10000,2,31.5,567,"2",1,3,89,1,3,"Monday",72.5342465753425
"APPJ30529998747","Male","C10003","A","A","4",2500,"","","Y","S122","G",0,30000,3,28.5,1249,"7",29,8,90,29,8,"Monday",74.0301369863014
"APPV20610213947","Male","C10001","A","B","3",1725,"B001","P","Y","S122","G",0,10000,3,18.25,363,"2",8,9,86,8,9,"Monday",70.0547945205479
"APPW80623332036","Female","C10005","A","B","4",1655.7,"B010","G","Y","S122","G",0,10000,4,31.5,369,"2",25,3,83,25,3,"Monday",66.5945205479452
"APPE90761067841","Female","C10001","A","A","4",3600,"B013","G","Y","S122","G",0,30000,4,13.99,820,"7",19,8,85,19,8,"Monday",69
"APPL20665392547","Female","C10002","A","A","4",3000,"B004","P","Y","S122","G",0,54000,4,13.99,1475,"2",23,11,90,23,11,"Monday",74.2657534246575
"APPS80328105225","Male","C10001","A","A","4",20000,"B006","P","Y","S122","G",0,20000,1,18,1834,"10",27,9,95,27,9,"Monday",79.1123287671233
"APPT40226981339","Male","C10001","A","A","4",2500,"B001","P","Y","S122","G",0,50000,5,16.75,1236,"7",5,1,73,5,1,"Monday",56.372602739726
"APPW40905533629","Male","C10003","A","C","4",2100,"","","Y","S122","G",0,13000,3,28.5,541,"2",2,8,88,2,8,"Monday",71.9561643835616
"APPZ60657278913","Male","C10002","A","B","2",3450,"B002","P","Y","S122","G",0,40000,5,13,910,"10",28,12,88,28,12,"Monday",72.3616438356164
"APPE80068555429","Male","C10004","A","B","2",6500,"B006","P","Y","S122","G",1000,30000,2,13.75,1437,"10",12,3,84,12,3,"Monday",67.5616438356164
"APPN80200971344","Male","C10072","B","A","4",2500,"B009","G","Y","S122","G",500,10000,3,33,441,"7",6,9,78,6,9,"Monday",62.0438356164384
"APPO70524308414","Male","C10005","A","B","4",1800,"B002","P","Y","S122","G",0,42000,5,18.25,1072,"2",7,10,93,7,10,"Monday",77.1397260273973
"APPQ50835559634","Male","C10023","B","C","4",3770,"B001","P","Y","S122","G",888.8,20000,4,13.99,546,"7",30,9,81,30,9,"Monday",65.1123287671233
"APPS50848839831","Male","C10006","A","B","4",4700,"B001","P","Y","S122","G",0,80000,4,13.75,2176,"10",17,8,79,17,8,"Monday",62.9890410958904
"APPT70628593924","Male","C10003","A","C","1",2500,"B001","P","Y","S122","G",0,50000,5,13,1138,"10",22,6,92,22,6,"Monday",75.8465753424658
"APPU20153501049","Male","C10002","A","A","4",4100,"B003","G","Y","S122","G",0,69000,4,15.25,1929,"4",24,6,88,24,6,"Monday",71.8493150684932
"APPV80406503104","Female","C10005","A","A","4",1500,"B003","G","Y","S122","G",0,9000,1,31.5,884,"2",13,8,91,13,8,"Monday",74.986301369863
"APPX80619617308","Male","C10002","A","B","4",3500,"B001","P","Y","S122","G",0,60000,4,13.99,1639,"4",10,2,88,10,2,"Monday",71.4794520547945
"APPZ90271054747","Female","C10022","B","A","4",2600,"B002","P","Y","S122","G",290,40000,5,14.85,948,"7",8,9,90,8,9,"Monday",74.0575342465753
"APPC70350382047","Male","C10002","A","A","4",9600,"B024","G","Y","S122","G",0,120000,4,13.5,3249,"10",23,8,93,23,8,"Monday",77.0164383561644
"APPE20918223222","Male","C10073","C","C","4",1900,"B004","P","Y","S122","G",0,10000,2,18.25,500,"2",2,6,91,2,6,"Monday",74.7890410958904
"APPG60676759435","Male","C10001","A","B","4",3800,"B001","P","Y","S122","G",0,60000,5,14.49,1411,"10",1,10,87,1,10,"Monday",71.1178082191781
"APPH80890645518","Male","C10003","A","B","4",4500,"B001","P","Y","S122","G",0,20000,3,15.25,696,"10",22,10,73,22,10,"Monday",57.1671232876712
"APPO90848297201","Male","C10043","B","C","3",1900,"B001","P","Y","S122","G",0,30000,5,18.25,766,"2",29,12,89,29,12,"Monday",73.3643835616438
"APPS40044506614","Male","C10116","C","C","4",1500,"B027","G","Y","S122","G",0,10000,3,18.25,363,"2",10,10,90,10,10,"Monday",74.1452054794521
"APPU80241365848","Male","C10001","A","B","4",2150,"B004","P","Y","S122","G",750,15000,4,18.15,442,"4",8,12,86,8,12,"Monday",70.3041095890411
"APPV30256759913","Male","C10010","A","B","3",1600,"B001","P","Y","S122","G",510,10000,4,18.25,295,"2",4,9,87,4,9,"Monday",71.0438356164384
"APPW10641689015","Male","C10090","C","C","2",1650,"B004","P","Y","S122","G",0,5000,1,18.25,459,"2",30,3,82,30,3,"Monday",65.6082191780822
"APPZ50932579332","Male","C10031","C","B","4",1500,"B017","G","Y","S122","G",0,8000,1,37,808,"2",20,8,75,20,8,"Monday",58.9945205479452
"APPA30409251429","Male","C10049","C","C","4",3000,"B002","P","Y","S122","G",0,50000,5,16,1216,"7",27,4,88,27,4,"Monday",71.6904109589041
"APPC40017019611","Male","C10017","B","A","4",1900,"B003","G","Y","S122","G",300,10000,3,31.5,433,"2",29,9,83,29,9,"Monday",67.1095890410959
"APPI70075487229","Male","C10035","C","","5",2400,"","","Y","S122","G",0,38000,4,33,1435,"2",8,12,82,8,12,"Monday",66.3013698630137
"APPN60859449737","Male","C10010","A","A","4",2180,"B004","P","Y","S122","G",0,37000,4,28.5,1300,"2",10,6,83,10,6,"Monday",66.8054794520548
"APPV50942459533","Male","C10006","A","A","4",2000,"B038","P","Y","S122","G",0,34000,4,28.5,1195,"2",28,12,88,28,12,"Monday",72.3616438356164
"APPW20644412638","Male","C10025","A","C","4",1900,"B002","P","Y","S122","G",0,44000,5,18.25,1123,"2",21,11,81,21,11,"Monday",65.2547945205479
"APPG80247018642","Male","C10013","B","B","2",1300,"B001","P","Y","S122","G",0,19000,4,35.5,746,"2",28,5,93,28,5,"Monday",76.7780821917808
"APPH90648251734","Male","C10015","C","A","4",49700,"B002","P","Y","S122","G",0,2e+05,4,15.25,5592,"4",10,10,78,10,10,"Monday",62.1369863013699
"APPJ30222992927","Male","C10010","A","C","4",4000,"","","Y","S122","G",0,66000,4,14.85,1832,"7",17,8,93,17,8,"Monday",77
"APPQ30179078618","Male","C10343","C","A","4",28200,"B001","P","Y","S122","G",220,10000,2,18,499,"7",8,7,72,8,7,"Monday",55.8767123287671
"APPS70599182826","Male","C10002","A","B","2",2040,"B005","P","Y","S122","G",0,10000,2,13,475,"4",25,10,88,25,10,"Monday",72.186301369863
"APPU70045951032","Male","C10001","A","A","4",2000,"B006","P","Y","S122","G",0,10000,1,28.5,968,"2",30,7,92,30,7,"Monday",75.9506849315069
"APPZ90748092506","Male","C10053","B","A","4",1500,"B017","G","Y","S122","G",0,5000,4,35.5,196,"2",6,8,83,6,8,"Monday",66.9616438356164
"APPC50434825848","Male","C10595","C","C","4",1600,"B002","P","Y","S122","G",0,20000,5,18.25,511,"2",13,10,87,13,10,"Monday",71.1506849315068
"APPD40668628914","Male","C10006","A","A","4",4000,"","","Y","S122","G",0,16000,3,16.2,564,"10",23,7,92,23,7,"Monday",75.9315068493151
"APPG90833813213","Male","C10017","B","B","4",4500,"B004","P","Y","S122","G",0,76000,4,13.75,2067,"7",19,7,92,19,7,"Monday",75.9205479452055
"APPK90499688602","Male","C10001","A","A","4",2050,"","","Y","S122","G",0,35000,4,28.5,1230,"2",22,9,91,22,9,"Monday",75.0958904109589
"APPN80605342938","Male","C10005","A","A","4",1300,"B003","G","Y","S122","G",0,21000,4,31.5,775,"2",20,7,91,20,7,"Monday",74.9205479452055
"APPP10498852128","Male","C10003","A","C","4",2000,"B003","G","Y","S122","G",0,33000,4,18.15,972,"4",30,5,91,30,5,"Tuesday",74.7780821917808
"APPU90376968638","Male","C10009","B","A","4",2500,"B002","P","Y","S122","G",0,11000,5,15.25,263,"7",12,11,91,12,11,"Tuesday",75.2328767123288
"APPZ10289572113","Male","C10012","A","A","4",4000,"","","Y","S122","G",1000,20000,5,13.99,465,"10",5,12,71,5,12,"Tuesday",55.2821917808219
"APPC90450376405","Male","C10011","B","A","4",3150,"B004","P","Y","S122","G",479.9,40000,4,13.99,1093,"7",2,1,89,2,1,"Tuesday",72.372602739726
"APPJ80757735137","Male","C10004","A","A","4",2800,"B002","P","Y","S122","G",0,10000,3,16.75,355,"7",3,5,85,3,5,"Tuesday",68.7013698630137
"APPL80668489337","Male","C10002","A","A","1",1850,"B001","P","Y","S122","G",341.7,20000,3,13,674,"2",2,6,85,2,6,"Tuesday",68.7835616438356
"APPM20951067401","Male","C10004","A","B","4",3700,"B004","P","Y","S122","G",0,62000,4,14.49,1710,"10",3,6,91,3,6,"Tuesday",74.7890410958904
"APPQ40934296815","Male","C10003","A","B","4",2933.1,"B002","P","Y","S122","G",0,30000,4,16.75,862,"7",21,6,94,21,6,"Tuesday",77.841095890411
"APPS20840509048","Male","C10004","A","C","4",2700,"B002","P","Y","S122","G",0,20000,5,16.75,494,"10",26,8,89,26,8,"Tuesday",73.0191780821918
"APPT70108785147","Male","C10005","A","A","4",1500,"B001","P","Y","S122","G",0,24000,4,18.25,708,"2",30,7,79,30,7,"Tuesday",62.9369863013699
"APPV30369545311","Male","C10002","A","B","4",14000,"B003","G","Y","S122","G",0,150000,5,15.25,3588,"4",11,8,55,11,8,"Tuesday",38.9534246575342
"APPH40592572517","Male","C10002","A","A","4",3500,"B003","G","Y","S122","G",204,20000,4,13.99,546,"7",1,8,89,1,8,"Tuesday",72.9506849315069
"APPR30295795535","Male","C10003","A","A","4",4000,"B001","P","Y","S122","G",0,72000,4,15.25,2013,"7",25,8,86,25,8,"Tuesday",70.013698630137
"APPS90612222624","Male","C10022","B","C","4",22500,"B001","P","Y","S122","G",0,180000,4,13.99,4918,"10",25,7,84,25,7,"Tuesday",67.9287671232877
"APPZ20139299315","Male","C10002","A","A","4",2500,"","","Y","S122","G",250,30000,3,28.5,1249,"7",2,10,79,2,10,"Tuesday",63.1123287671233
"APPG60646974025","Male","C10001","A","A","4",6000,"B024","G","Y","S122","G",0,76000,3,13.99,2597,"10",5,7,82,5,7,"Wednesday",65.8493150684932
"APPJ20372138319","Male","C10003","A","A","4",2754.5,"B039","G","Y","S122","G",0,50000,5,16.75,1236,"7",28,1,87,28,1,"Tuesday",70.441095890411
"APPM40611756608","Male","C10005","A","B","4",1800,"B004","P","Y","S122","G",250,20000,4,18.25,590,"2",4,7,85,4,7,"Tuesday",68.8712328767123
"APPY70773698042","Female","C10003","A","B","3",1550,"B001","P","Y","S122","G",0,36000,5,18.25,919,"2",28,8,87,28,8,"Tuesday",71.0219178082192
"APPJ30998388331","Male","C10001","A","A","4",5800,"B001","P","Y","S122","G",1100,60000,3,15.25,2087,"10",24,6,89,24,6,"Tuesday",72.8465753424658
"APPN90431335735","Male","C10021","B","A","4",1500,"","","Y","S122","G",0,10000,3,35.5,455,"2",25,4,80,25,4,"Tuesday",63.6767123287671
"APPS10150625223","Male","C10004","A","C","4",1500,"B001","P","Y","S122","G",364,14000,3,18.25,508,"2",5,6,77,5,6,"Tuesday",60.786301369863
"APPV10697515548","Male","C10004","A","A","4",2600,"B001","P","Y","S122","G",0,30000,5,17,746,"7",17,8,92,17,8,"Tuesday",75.9972602739726
"APPG10925881645","Male","C10016","B","A","4",1150,"B049","G","Y","S122","G",350,7000,3,35.5,319,"2",10,10,86,10,10,"Tuesday",70.1397260273973
"APPO10118631446","Female","C10006","A","B","4",4e+05,"B001","P","Y","S122","G",18500,20000,3,16,703,"10",8,4,79,8,4,"Tuesday",62.627397260274
"APPB70570804749","Male","C10004","A","A","4",2280,"B002","P","Y","S122","G",0,38000,4,28.5,1335,"2",2,8,94,2,8,"Tuesday",77.9561643835616
"APPC60253882835","Male","C10003","A","A","4",2000,"B013","G","Y","S122","G",0,20000,5,15.5,481,"2",7,4,90,7,4,"Tuesday",73.6328767123288
"APPG40372957226","Male","C10003","A","A","4",4000,"B005","P","Y","S122","G",0,10000,1,15.25,904,"7",9,4,93,9,4,"Tuesday",76.641095890411
"APPH20602832312","Male","C10021","B","A","4",2500,"B010","G","Y","S122","G",0,15000,3,15.75,526,"7",31,8,78,31,8,"Tuesday",62.0246575342466
"APPM30272983807","Female","C10003","A","B","2",5700,"B001","P","Y","S122","G",0,80000,5,15.25,1914,"10",9,2,86,9,2,"Tuesday",69.4739726027397
"APPO30720657017","Male","C10002","A","C","4",2300,"B012","G","Y","S122","G",0,39000,4,16.75,1120,"4",28,3,91,28,3,"Tuesday",74.6054794520548
"APPH10150245945","Male","C10003","A","A","3",2000,"B004","P","Y","S122","G",0,34000,4,28.5,1195,"4",8,6,83,8,6,"Tuesday",66.7972602739726
"APPI50723006007","Male","C10002","A","B","4",5140,"","","Y","S122","G",0,147000,5,13.75,3401,"10",4,9,89,4,9,"Saturday",73.0328767123288
"APPM30139507418","Male","C10004","A","A","4",2500,"B001","P","Y","S122","G",400,10000,3,28.5,416,"7",17,4,87,17,4,"Tuesday",70.6575342465753
"APPU90539611226","Male","C10002","A","B","4",6000,"B005","P","Y","S122","G",0,30000,4,13.99,820,"10",9,10,89,9,10,"Tuesday",73.1397260273973
"APPZ20837272734","Male","C10001","A","C","4",2650,"B002","P","Y","S122","G",878.9,26000,3,16,914,"7",20,2,95,20,2,"Tuesday",78.5095890410959
"APPB20859129918","Male","C10014","B","C","4",2700,"","","Y","S122","G",0,44000,4,14.85,1221,"7",31,1,80,31,1,"Tuesday",63.4438356164384
"APPM60532266029","Male","C10002","A","A","4",2300,"B002","P","Y","S122","G",500,20000,3,28.5,833,"2",17,2,86,17,2,"Tuesday",69.4958904109589
"APPT30697622732","Male","C10002","A","C","4",7000,"B001","P","Y","S122","G",0,120000,4,13.25,3234,"10",11,7,81,11,7,"Tuesday",64.8876712328767
"APPU30350953808","Male","C10003","A","B","4",2950,"","","Y","S122","G",0,15000,4,16.75,431,"7",22,1,92,22,1,"Tuesday",75.427397260274
"APPC90892602645","Female","C10003","A","A","3",2000,"B004","P","Y","S122","G",0,24000,4,16.75,689,"4",22,2,92,22,2,"Tuesday",75.5123287671233
"APPA90464856015","Male","C10152","C","A","4",5400,"B003","G","Y","S122","G",950,72000,5,15.5,1732,"7",31,8,61,31,8,"Wednesday",45.0109589041096
"APPG80799598649","Male","C10012","A","B","4",2633.1,"B004","P","Y","S122","G",0,51000,5,18.15,1299,"2",3,8,71,3,8,"Wednesday",54.9397260273973
"APPK40353587014","Male","C10003","A","A","4",2000,"B009","G","Y","S122","G",0,34000,4,28.5,1195,"2",2,9,94,2,9,"Wednesday",78.0383561643836
"APPM10476674212","Male","C10004","A","A","1",9700,"B001","P","Y","S122","G",418.7,80000,5,15.25,1914,"10",8,6,84,8,6,"Wednesday",67.7972602739726
"APPN20777332301","Male","C10001","A","A","4",4050,"","","Y","S122","G",783.1,20000,3,14.85,692,"10",17,2,89,17,2,"Wednesday",72.4958904109589
"APPQ70969346626","Male","C10002","A","A","4",3300,"B003","G","Y","S122","G",0,60000,4,13.99,1639,"2",6,10,90,6,10,"Wednesday",74.1287671232877
"APPZ60479169507","Male","C10005","A","A","4",2450,"","","Y","S122","G",550,10000,2,28.5,551,"2",24,11,89,24,11,"Wednesday",73.2630136986301
"APPA90272404622","Male","C10423","C","A","1",2000,"B010","G","Y","S122","G",600,20000,5,18.15,510,"2",7,12,90,7,12,"Wednesday",74.2986301369863
"APPE30826665032","Male","C10056","C","C","4",1500,"B002","P","Y","S122","G",0,17000,2,14.25,818,"2",26,12,88,26,12,"Wednesday",72.3506849315068
"APPF70381212129","Male","C10007","A","A","4",3361.3,"B036","G","Y","S122","G",0,50000,5,13.99,1163,"7",28,9,83,28,9,"Wednesday",67.1013698630137
"APPH20362014324","Male","C10007","A","A","4",2370.1,"B003","G","Y","S122","G",0,10000,2,31.5,567,"2",20,3,69,20,3,"Wednesday",52.5671232876712
"APPT10146903525","Male","C10006","A","A","4",2000,"B001","P","Y","S122","G",0,10000,2,28.5,551,"2",15,8,90,15,8,"Wednesday",73.986301369863
"APPC50521702447","Male","C10006","A","B","4",1520,"B001","P","Y","S122","G",214.8,16000,3,18.25,580,"2",6,11,86,6,11,"Wednesday",70.2109589041096
"APPD40892397514","Male","C10001","A","A","4",3800,"B004","P","Y","S122","G",600,50000,5,13.99,1163,"7",5,8,89,5,8,"Wednesday",72.958904109589
"APPI70747324013","Male","C10005","A","B","4",1900,"B003","G","Y","S122","G",0,32000,4,18.25,944,"2",18,10,86,18,10,"Wednesday",70.158904109589
"APPK50038025212","Male","C10001","A","B","4",1500,"","","Y","S122","G",400,10000,2,16.75,493,"0",2,12,92,2,12,"Wednesday",76.2876712328767
"APPO10242281627","Male","C10027","A","C","4",20000,"B001","P","Y","S122","G",7900,60000,2,14.8,2904,"7",22,8,80,22,8,"Wednesday",64
"APPR70351853919","Male","C10001","A","A","4",2561,"B004","P","Y","S122","G",308.5,25000,4,15.5,702,"7",1,4,86,1,4,"Wednesday",69.6109589041096
"APPY90114004631","Male","C10005","A","C","4",3100,"B002","P","Y","S122","G",1060,30000,3,18.15,1087,"7",14,10,88,14,10,"Wednesday",72.1506849315068
"APPZ70109115723","Male","C10001","A","B","4",4607.8,"B004","P","Y","S122","G",0,50000,5,15.25,1196,"10",19,9,85,19,9,"Wednesday",69.0794520547945
"APPG80439594449","Male","C10009","B","A","4",1500,"B003","G","Y","S122","G",0,24000,4,31.5,885,"2",19,11,86,19,11,"Wednesday",70.2465753424657
"APPI30459109611","Male","C10026","C","A","4",3000,"B017","G","Y","S122","G",0,30000,3,13.99,1025,"7",16,11,81,16,11,"Wednesday",65.2356164383562
"APPL70546431925","Female","C10006","A","A","5",4874.5,"B002","P","Y","S122","G",0,50000,5,13.99,1163,"10",24,4,87,24,4,"Wednesday",70.6739726027397
"APPM90620067026","Female","C10017","B","A","4",1800,"","","Y","S122","G",0,18000,2,35.5,1058,"2",10,11,87,10,11,"Wednesday",71.2219178082192
"APPQ70098101448","Male","C10121","C","A","4",1000,"","","Y","S122","G",250,8000,4,37,322,"2",7,2,90,7,2,"Wednesday",73.4684931506849
"APPT50647039723","Female","C10006","A","C","4",1510,"B004","P","Y","S122","G",0,10000,3,18.25,363,"2",12,4,87,12,4,"Wednesday",70.641095890411
"APPV60464456906","Male","C10004","A","B","4",2200,"B004","P","Y","S122","G",220,8000,2,16.75,395,"4",11,7,91,11,7,"Wednesday",74.8904109589041
"APPC80546187634","Male","C10004","A","C","4",3500,"B001","P","Y","S122","G",0,30000,5,13.99,698,"10",26,9,88,26,9,"Wednesday",72.1013698630137
"APPD70606523734","Male","C10005","A","B","4",2793.7,"B002","P","Y","S122","G",149.4,50000,5,18.15,1274,"7",7,11,83,7,11,"Wednesday",67.2109589041096
"APPE60317809845","Male","C10002","A","A","4",2400,"B001","P","Y","S122","G",0,30000,4,16.75,862,"2",21,1,88,21,1,"Wednesday",71.4191780821918
"APPQ60467614044","Female","C10004","A","A","4",2000,"B002","P","Y","S122","G",0,30000,4,28.5,1054,"0",16,11,86,16,11,"Wednesday",70.2383561643836
"APPV50993302535","Male","C10001","A","B","4",2500,"B002","P","Y","S122","G",356.5,30000,5,18.15,764,"7",10,7,90,10,7,"Wednesday",73.8876712328767
"APPC90103412236","Male","C10006","A","C","4",2200,"B007","G","Y","S122","G",0,10000,4,18.15,295,"2",10,12,84,10,12,"Wednesday",68.3041095890411
"APPH90684486732","Male","C10041","C","A","4",12000,"","","Y","S122","G",460,10000,2,15.25,486,"7",10,6,79,10,6,"Wednesday",62.7972602739726
"APPI40427589819","Male","C10001","A","B","4",3100,"B011","P","Y","S122","G",0,53000,4,16.75,1522,"7",23,5,94,23,5,"Wednesday",77.758904109589
"APPK80323891023","Male","C10002","A","C","4",5000,"B002","P","Y","S122","G",0,8000,2,13.99,384,"10",15,7,87,15,7,"Wednesday",70.8986301369863
"APPL20504565136","Male","C10010","A","A","4",2700,"B003","G","Y","S122","G",0,47000,4,27,1611,"2",17,7,88,17,7,"Wednesday",71.9068493150685
"APPM40955629208","Female","C10001","A","A","1",5000,"B001","P","Y","S122","G",0,30000,2,16.25,1472,"10",11,1,82,11,1,"Wednesday",65.3890410958904
