"ID","Gender","City_Code","City_Category","Employer_Category1","Employer_Category2","Monthly_Income","Customer_Existing_Primary_Bank_Code","Primary_Bank_Type","Contacted","Source","Source_Category","Existing_EMI","Loan_Amount","Loan_Period","Interest_Rate","EMI","Var1","Approved","DOBDay","DOBMonth","DOBYear","Lead_Creation_DateDay","Lead_Creation_DateMonth","LeadCreationDOW","Age"
"APPW40298565824","Male","C10002","A","B","4",130000,"B002","P","Y","S122","G",0,1e+05,4,11.99,2633,"7",0,26,11,82,26,11,"Thursday",66.241095890411
"APPA10824634202","Male","C10003","A","C","1",5300,"B001","P","Y","S122","G",0,91000,4,14.85,2526,"7",0,26,9,84,26,9,"Thursday",68.0767123287671
"APPB70132518301","Male","C10004","A","B","4",1500,"B003","G","Y","S122","G",0,10000,4,31.5,369,"2",0,17,12,91,17,12,"Thursday",75.3041095890411
"APPC40047187414","Male","C10005","A","C","4",2920,"B004","P","Y","S122","G",0,54000,4,14.49,1489,"4",0,16,8,91,16,8,"Thursday",74.9671232876712
"APPF50175444747","Male","C10001","A","A","5",2620,"B001","P","Y","S122","G",800,22000,4,27,754,"7",0,1,5,79,1,5,"Thursday",62.6657534246575
"APPH70523663943","Male","C10005","A","B","4",2300,"B001","P","Y","S122","G",0,39000,4,28.5,1370,"2",0,15,10,89,15,10,"Thursday",73.1315068493151
"APPI50647588006","Male","C10002","A","B","4",16000,"B005","P","Y","S122","G",3000,50000,5,13.99,1163,"10",0,10,1,76,10,1,"Friday",59.3561643835616
"APPN30079238506","Male","C10004","A","A","4",1700,"B002","P","Y","S122","G",0,17000,2,31.5,964,"2",0,2,7,90,2,7,"Thursday",73.8438356164384
"APPQ10171365803","Male","C10002","A","C","4",2000,"B001","P","Y","S122","G",0,34000,4,18.15,1001,"4",0,21,8,89,21,8,"Thursday",72.9808219178082
"APPR20308273927","Male","C10002","A","B","2",4000,"B002","P","Y","S122","G",1500,10000,2,13,475,"10",0,16,12,86,16,12,"Thursday",70.2986301369863
"APPV90212637327","Male","C10011","B","C","4",3885,"B003","G","Y","S122","G",0,64000,4,13.99,1749,"10",1,26,8,84,26,8,"Friday",67.9890410958904
"APPX40633827504","Male","C10005","A","A","4",7000,"B008","G","Y","S122","G",0,126000,4,14.85,3497,"7",0,3,7,60,3,7,"Friday",43.8246575342466
"APPQ60606761404","Male","C10022","B","A","4",1000,"B004","P","Y","S122","G",200,5000,3,35.5,228,"2",0,19,10,93,19,10,"Friday",77.1424657534247
"APPF80036489916","Male","C10005","A","A","4",3081.3,"B017","G","Y","S122","G",0,50000,5,13.99,1163,"7",0,23,2,80,23,2,"Friday",63.4794520547945
"APPH60908079144","Male","C10002","A","C","4",3000,"B003","G","Y","S122","G",0,52000,4,13.99,1421,"4",0,9,1,75,9,1,"Friday",58.3534246575342
"APPI10525547215","Female","C10005","A","A","3",3000,"B047","P","Y","S122","G",0,54000,4,13.99,1475,"4",0,22,5,89,22,5,"Friday",72.7287671232877
"APPM80637726624","Female","C10002","A","A","4",1700,"B004","P","Y","S122","G",0,27000,4,31.5,996,"2",0,24,5,92,24,5,"Friday",75.7369863013699
"APPU40328492448","Male","C10002","A","B","4",2500,"B010","G","Y","S122","G",0,42000,4,17,1212,"2",0,16,7,77,16,7,"Friday",60.8712328767123
"APPV10589141519","Male","C10002","A","B","4",1200,"B012","G","Y","S122","G",0,19000,4,31.5,701,"2",0,21,5,91,21,5,"Friday",74.7260273972603
"APPY20484633805","Male","C10007","A","B","2",5200,"B005","P","Y","S122","G",0,20000,2,15.25,972,"10",0,11,3,91,11,3,"Friday",74.5315068493151
"APPA20360499021","Male","C10012","A","A","5",4042.5,"B004","P","Y","S122","G",310.8,30000,5,17.5,754,"7",0,6,8,89,6,8,"Friday",72.9369863013699
"APPD50386682312","Male","C10002","A","B","4",5900,"B002","P","Y","S122","G",0,83000,3,13.75,2827,"7",0,12,10,86,12,10,"Friday",70.1178082191781
"APPE10167821422","Male","C10053","B","A","4",1200,"","","Y","S122","G",0,10000,2,35.5,588,"2",0,3,10,78,3,10,"Friday",62.0876712328767
"APPG60046929643","Male","C10009","B","A","4",2500,"B003","G","Y","S122","G",0,42000,4,14.85,1166,"4",0,20,12,91,20,12,"Friday",75.3095890410959
"APPI90157674811","Male","C10001","A","B","3",1500,"B001","P","Y","S122","G",0,10000,5,18.25,255,"2",0,17,4,89,17,4,"Friday",72.6328767123288
"APPJ90100461924","Male","C10004","A","A","4",1700,"B003","G","Y","S122","G",0,27000,4,31.5,996,"2",0,18,8,90,18,8,"Friday",73.9698630136986
"APPK10279902046","Male","C10002","A","A","4",2000,"B029","G","Y","S122","G",0,34000,4,28.5,1195,"2",0,4,8,87,4,8,"Friday",70.9287671232877
"APPL50673203113","Male","C10002","A","C","2",2100,"B002","P","Y","S122","G",0,35000,4,15.5,983,"4",0,3,9,88,3,9,"Friday",72.013698630137
"APPN90758933307","Male","C10002","A","A","4",1500,"B012","G","Y","S122","G",0,24000,4,31.5,885,"2",0,20,6,88,20,6,"Friday",71.8082191780822
"APPV10057519139","Male","C10012","A","B","4",2633.1,"B004","P","Y","S122","G",0,51000,5,18.5,1309,"2",0,3,8,71,3,8,"Friday",54.9150684931507
"APPW50650407218","Male","C10001","A","A","1",4000,"B003","G","Y","S122","G",0,72000,4,13.99,1967,"10",0,22,12,85,22,12,"Friday",69.3123287671233
"APPY60128416433","Male","C10032","C","C","4",2200,"B001","P","Y","S122","G",0,20000,5,18.15,510,"2",0,24,3,89,24,3,"Friday",72.5671232876712
"APPZ70085213545","Male","C10011","B","B","4",1000,"B017","G","Y","S122","G",300,5000,2,35.5,294,"2",0,12,6,91,12,6,"Friday",74.786301369863
"APPC40198466826","Female","C10005","A","A","4",1735,"B003","G","Y","S122","G",0,28000,4,31.5,1033,"2",0,24,1,73,24,1,"Friday",56.3945205479452
"APPG90419972201","Female","C10002","A","C","3",2500,"B005","P","Y","S122","G",0,42000,4,16.75,1206,"4",0,3,9,90,3,9,"Friday",74.013698630137
"APPK80589984609","Male","C10002","A","B","4",2692,"B001","P","Y","S122","G",0,30000,4,17,866,"7",0,19,12,87,19,12,"Friday",71.3041095890411
"APPL60732932717","Male","C10024","A","B","4",4900,"B001","P","Y","S122","G",0,68000,3,14.85,2352,"7",0,5,4,87,5,4,"Friday",70.5972602739726
"APPP30402966131","Male","C10113","C","B","4",6000,"B002","P","Y","S122","G",0,50000,4,14.5,1379,"7",0,2,9,83,2,9,"Friday",67.0054794520548
"APPR10959009301","Male","C10036","C","B","4",1270.5,"B002","P","Y","S122","G",338.8,5000,2,37,298,"2",0,1,9,89,1,9,"Friday",73.0082191780822
"APPS20598955441","Male","C10005","A","B","4",1250,"B028","P","Y","S122","G",0,17000,3,31.5,736,"2",0,21,11,90,21,11,"Friday",74.2301369863014
"APPW80318204817","Female","C10007","A","A","4",5000,"","","Y","S122","G",300,20000,2,17.5,994,"7",0,25,3,91,25,3,"Friday",74.5698630136986
"APPX50524391924","Male","C10005","A","A","4",1400,"B028","P","Y","S122","G",0,22000,4,31.5,811,"2",0,3,7,84,3,7,"Friday",67.841095890411
"APPC20403653424","Male","C10003","A","B","4",2500,"B010","G","Y","S122","G",0,42000,4,28.5,1476,"2",0,2,12,90,2,12,"Friday",74.2602739726027
"APPF20354708728","Male","C10006","A","C","4",2800,"B002","P","Y","S122","G",822.2,24000,5,15.5,577,"7",0,15,6,77,15,6,"Friday",60.786301369863
"APPI20373298008","Male","C10005","A","A","4",1500,"B012","G","Y","S122","G",0,24000,4,31.5,885,"2",0,29,7,85,29,7,"Friday",68.9123287671233
"APPJ50938929111","Male","C10008","A","C","4",3700,"B002","P","Y","S122","G",0,91000,4,13.75,2475,"10",0,12,2,88,12,2,"Friday",71.4547945205479
"APPN50465959542","Male","C10002","A","B","4",1500,"B003","G","Y","S122","G",600,8000,4,31.5,295,"2",0,26,9,88,26,9,"Friday",72.0767123287671
"APPR40295064937","Male","C10005","A","B","4",7000,"B025","G","Y","S122","G",0,50000,3,15.25,1739,"10",0,12,12,81,12,12,"Friday",65.2821917808219
"APPU40550275222","Male","C10007","A","A","4",2100,"B001","P","Y","S122","G",570,10000,3,31.5,433,"2",0,1,2,77,1,2,"Friday",60.4191780821918
"APPL40339171947","Male","C10002","A","A","4",3400,"B002","P","Y","S122","G",0,62000,4,25.5,2073,"2",0,4,9,87,4,9,"Friday",71.013698630137
"APPP80558593349","Male","C10003","A","B","4",2500,"B001","P","Y","S122","G",400,20000,5,16.75,494,"7",0,26,6,90,26,6,"Friday",73.8246575342466
"APPV30658123918","Male","C10296","C","A","4",3800,"B018","G","Y","S122","G",0,40000,5,16.25,978,"7",0,25,6,77,25,6,"Friday",60.813698630137
"APPZ10297772303","Male","C10003","A","A","4",6000,"","","Y","S122","G",600,20000,4,17.5,582,"10",0,3,2,61,3,2,"Friday",44.413698630137
"APPB50492067538","Male","C10083","C","C","4",3133.4,"B001","P","Y","S122","G",0,30000,5,15.5,722,"7",0,31,10,84,31,10,"Friday",68.1698630136986
"APPD90712558703","Male","C10001","A","C","4",2000,"B003","G","Y","S122","G",0,10000,2,16.75,493,"2",0,22,12,89,22,12,"Friday",73.3150684931507
"APPJ20469502311","Male","C10001","A","A","4",3000,"B024","G","Y","S122","G",0,50000,5,13.99,1163,"7",0,11,3,89,11,3,"Friday",72.5315068493151
"APPL70671188518","Male","C10032","C","A","4",1600,"","","Y","S122","G",0,16000,2,37,953,"2",0,3,6,81,3,6,"Friday",64.7561643835616
"APPW50991338611","Male","C10003","A","A","4",3500,"B002","P","Y","S122","G",550,50000,5,13.99,1163,"7",0,30,8,84,30,8,"Friday",68
"APPC60352121233","Male","C10005","A","B","4",2010,"B002","P","Y","S122","G",800,15000,5,18.15,382,"2",0,29,6,92,29,6,"Friday",75.8356164383562
"APPF10738112518","Male","C10002","A","B","4",1460,"B002","P","Y","S122","G",0,23000,4,31.5,848,"2",0,10,7,76,10,7,"Friday",59.8547945205479
"APPI60593635804","Male","C10003","A","C","4",3200,"B001","P","Y","S122","G",0,52000,4,18.15,1532,"10",0,12,8,84,12,8,"Friday",67.9506849315069
"APPJ70324095919","Female","C10007","A","A","4",1520,"B002","P","Y","S122","G",0,23000,4,35.5,903,"2",0,15,6,91,15,6,"Friday",74.7945205479452
"APPP90938036529","Male","C10077","C","C","4",1530,"B004","P","Y","S122","G",0,25000,3,18.25,907,"2",0,2,4,82,2,4,"Friday",65.586301369863
"APPT40975757934","Male","C10005","A","A","4",4400,"B017","G","Y","S122","G",0,40000,5,14.85,948,"10",0,22,9,77,22,9,"Friday",61.0575342465753
"APPW20606409229","Female","C10031","C","A","4",1200,"","","Y","S122","G",0,10000,3,37,464,"2",0,13,3,93,13,3,"Friday",76.5397260273973
"APPX10164439336","Male","C10003","A","C","4",4070,"B007","G","Y","S122","G",0,40000,4,13.99,1093,"10",0,19,7,90,19,7,"Tuesday",73.8767123287671
"APPL80123561704","Male","C10001","A","C","4",3425,"B001","P","Y","S122","G",0,50000,5,13.99,1163,"10",0,25,1,85,25,1,"Friday",68.4054794520548
"APPN10915454925","Male","C10012","A","C","3",2365.1,"B002","P","Y","S122","G",0,47000,5,16.75,1162,"2",0,9,10,93,9,10,"Friday",77.1150684931507
"APPO70827388039","Female","C10012","A","C","4",2100,"B003","G","Y","S122","G",0,15000,3,16.75,533,"2",0,30,7,82,30,7,"Friday",65.9123287671233
"APPR70042678322","Male","C10001","A","A","4",2700,"","","Y","S122","G",0,48000,4,15.5,1348,"7",0,17,9,64,17,9,"Friday",48.0356164383562
"APPV60193897724","Male","C10002","A","A","4",4000,"B002","P","Y","S122","G",350,30000,5,13.99,698,"10",0,21,8,85,21,8,"Friday",68.9753424657534
"APPZ30974914121","Male","C10001","A","C","4",1500,"B001","P","Y","S122","G",30,29000,4,18.25,856,"2",0,11,7,69,11,7,"Friday",52.8520547945205
"APPA50083835232","Male","C10004","A","B","4",3700,"B001","P","Y","S122","G",200,30000,4,13.99,820,"10",0,24,10,82,24,10,"Friday",66.1479452054794
"APPB80207574348","Male","C10008","A","C","4",2620,"B004","P","Y","S122","G",0,49000,4,27,1680,"2",0,1,9,89,1,9,"Friday",73.0082191780822
"APPC10973803401","Male","C10002","A","B","4",4500,"B002","P","Y","S122","G",0,50000,5,16.75,1236,"10",0,21,10,88,21,10,"Friday",72.1452054794521
"APPE40503953625","Male","C10002","A","B","4",2350,"B015","P","Y","S122","G",0,55000,5,18.15,1401,"4",0,27,1,91,27,1,"Friday",74.413698630137
"APPH50675824913","Female","C10004","A","A","4",1599,"B003","G","Y","S122","G",0,26000,4,31.5,959,"2",0,4,8,88,4,8,"Friday",71.9315068493151
"APPX50063189514","Male","C10008","A","C","4",3000,"","","Y","S122","G",697.8,20000,3,13.99,683,"7",0,22,12,86,22,12,"Friday",70.3123287671233
"APPB70225387939","Male","C10001","A","B","4",2000,"","","Y","S122","G",0,30000,3,18.15,1087,"2",0,10,1,72,10,1,"Friday",55.3534246575342
"APPC60882393008","Male","C10073","C","B","4",1550,"B002","P","Y","S122","G",0,23000,4,37,924,"2",0,15,3,89,15,3,"Friday",72.5424657534247
"APPD20759679123","Male","C10002","A","A","4",1600,"","","Y","S122","G",400,9000,2,31.5,510,"2",0,21,6,86,21,6,"Friday",69.8082191780822
"APPJ60186633703","Male","C10008","A","C","4",3550,"B004","P","Y","S122","G",1136.7,50000,5,16.2,1221,"10",0,13,10,84,13,10,"Friday",68.1205479452055
"APPL70250137933","Female","C10003","A","C","4",4400,"B026","P","Y","S122","G",0,40000,4,15.25,1118,"10",1,21,6,77,21,6,"Friday",60.8027397260274
"APPQ40205958436","Male","C10004","A","C","4",2900,"B004","P","Y","S122","G",750,20000,4,18,587,"7",0,22,5,86,22,5,"Friday",69.7260273972603
"APPT60285288711","Female","C10003","A","C","3",2400,"B002","P","Y","S122","G",0,40000,4,18.15,1178,"4",0,18,3,89,18,3,"Friday",72.5506849315069
"APPU30824954834","Male","C10002","A","B","4",1500,"B015","P","Y","S122","G",500,10000,4,31.5,369,"2",0,31,8,94,31,8,"Friday",78.0082191780822
"APPA20779531435","Female","C10002","A","A","4",3760,"B005","P","Y","S122","G",600,42000,4,16,1190,"7",0,24,4,82,24,4,"Friday",65.6465753424658
"APPE10068159816","Male","C10002","A","B","4",1920,"B004","P","Y","S122","G",0,20000,2,18.25,1001,"2",0,17,3,93,17,3,"Friday",76.5506849315069
"APPM40721313632","Male","C10002","A","A","4",1910,"B002","P","Y","S122","G",0,10000,2,18.25,500,"2",0,25,11,90,25,11,"Friday",74.241095890411
"APPR50169688124","Male","C10008","A","B","4",1265,"B002","P","Y","S122","G",0,20000,4,31.5,738,"2",0,4,3,86,4,3,"Friday",69.5095890410959
"APPU80522038433","Female","C10076","C","A","4",800,"B035","P","Y","S122","G",0,5000,5,19.75,132,"0",0,31,7,86,31,7,"Friday",69.9178082191781
"APPY20010049835","Male","C10006","A","A","4",1400,"B002","P","Y","S122","G",0,15000,3,31.5,649,"2",0,2,7,77,2,7,"Friday",60.8328767123288
"APPB70943683128","Male","C10003","A","B","4",3900,"B009","G","Y","S122","G",0,1e+05,5,13.75,2314,"10",0,4,2,77,4,2,"Friday",60.427397260274
"APPD60380342341","Male","C10008","A","C","4",2592.4,"B004","P","Y","S122","G",0,49000,4,14.25,1345,"4",0,14,4,90,14,4,"Friday",73.6246575342466
"APPF40889534521","Male","C10003","A","B","2",2700,"B005","P","Y","S122","G",0,50000,4,16.25,1423,"10",0,17,6,86,17,6,"Friday",69.7972602739726
"APPI40251284825","Female","C10005","A","A","4",1500,"B003","G","Y","S122","G",500,10000,4,31.5,369,"2",0,1,7,80,1,7,"Friday",63.8328767123288
"APPP20092163541","Male","C10003","A","B","4",4400,"B005","P","Y","S122","G",300,7000,1,15.25,633,"10",0,4,12,86,4,12,"Friday",70.2630136986301
"APPS50195451807","Male","C10003","A","A","4",10900,"B002","P","Y","S122","G",0,10000,1,15.25,904,"10",0,2,1,78,2,1,"Friday",61.3369863013699
"APPT70377819925","Male","C10001","A","B","3",2200,"B001","P","Y","S122","G",0,11000,1,18.15,1009,"2",0,24,4,94,24,4,"Friday",77.654794520548
"APPZ60290736519","Male","C10002","A","A","4",3800,"B022","G","Y","S122","G",1000,30000,3,13.99,1025,"10",0,17,2,81,17,2,"Friday",64.4657534246575
"APPH80846915301","Male","C10009","B","A","4",3800,"B002","P","Y","S122","G",700,10000,3,15.25,348,"7",0,12,10,89,12,10,"Friday",73.1205479452055
"APPL60291334712","Male","C10017","B","A","4",1000,"B003","G","Y","S122","G",150,5000,3,35.5,228,"2",0,4,3,85,4,3,"Friday",68.5095890410959
"APPN90632593936","Male","C10015","C","A","4",25000,"B004","P","Y","S122","G",0,2e+05,4,15.25,5592,"7",0,14,2,70,14,2,"Friday",53.4493150684931
"APPQ50568476216","Female","C10013","B","A","4",2500,"B020","G","Y","S122","G",0,40000,4,14.85,1110,"4",0,26,9,80,26,9,"Friday",64.0712328767123
"APPR30144554326","Male","C10080","C","C","4",3500,"B001","P","Y","S122","G",0,20000,2,14.25,963,"7",0,4,9,87,4,9,"Friday",71.013698630137
"APPS50577948409","Male","C10002","A","B","1",6000,"B001","P","Y","S122","G",0,1e+05,3,13,3369,"10",0,19,11,81,19,11,"Friday",65.2191780821918
"APPB90136014338","Male","C10001","A","C","4",14200,"B001","P","Y","S122","G",4400,10000,1,13.5,896,"10",1,28,7,74,28,7,"Friday",57.9013698630137
"APPC90703656449","Male","C10035","C","A","4",5000,"B001","P","Y","S122","G",500,10000,3,14.85,346,"7",0,26,2,87,26,2,"Friday",70.4931506849315
"APPF40661267726","Male","C10009","B","C","4",3000,"B002","P","Y","S122","G",0,10000,1,15.25,904,"10",0,14,9,83,14,9,"Friday",67.0383561643836
"APPP40371676716","Male","C10004","A","C","1",2029.3,"B007","G","Y","S122","G",0,34000,4,18.5,1008,"4",0,12,4,87,12,4,"Friday",70.6164383561644
"APPR10931747932","Male","C10019","B","C","4",1800,"","","Y","S122","G",700,8000,3,35.5,364,"2",0,16,12,89,16,12,"Friday",73.2986301369863
"APPZ60873664727","Male","C10004","A","B","4",5700,"B004","P","Y","S122","G",300,50000,5,13.99,1163,"10",0,10,10,87,10,10,"Friday",71.1123287671233
"APPA90784631838","Male","C10004","A","A","1",8300,"B001","P","Y","S122","G",418.7,105000,5,15.25,2512,"10",0,8,6,84,8,6,"Friday",67.772602739726
"APPC50024436035","Female","C10002","A","B","4",1800,"B006","P","Y","S122","G",0,10000,3,18.25,363,"2",0,12,1,91,12,1,"Friday",74.372602739726
"APPE70397265211","Female","C10011","B","A","4",2200,"B003","G","Y","S122","G",0,35000,4,31.5,1291,"2",0,10,7,88,10,7,"Friday",71.8630136986301
"APPI90897591644","Female","C10005","A","C","4",10000,"B001","P","Y","S122","G",0,10000,4,13.99,273,"10",0,14,4,89,14,4,"Friday",72.6246575342466
"APPK30122109823","Female","C10003","A","A","4",3000,"B001","P","Y","S122","G",0,40000,4,17,1154,"7",0,21,5,94,21,5,"Friday",77.7287671232877
"APPL40883782932","Female","C10011","B","B","2",1280,"B001","P","Y","S122","G",310.9,15000,4,13,402,"2",0,27,7,94,27,7,"Friday",77.9123287671233
"APPM30207579006","Male","C10521","C","A","4",1800,"B004","P","Y","S122","G",0,10000,2,31.5,567,"0",0,14,4,90,14,4,"Friday",73.6246575342466
"APPO20818429229","Male","C10015","C","B","4",2000,"B003","G","Y","S122","G",500,10000,3,18.15,362,"2",0,31,1,85,31,1,"Friday",68.4219178082192
"APPQ60732281411","Female","C10001","A","A","4",1824.5,"B002","P","Y","S122","G",0,31000,4,28.5,1089,"2",0,4,12,87,4,12,"Friday",71.2630136986301
"APPS10898244635","Male","C10003","A","C","4",3500,"B013","G","Y","S122","G",0,60000,4,25.5,2006,"4",0,12,2,67,12,2,"Friday",50.441095890411
"APPV10246511913","Male","C10008","A","A","4",2100,"B003","G","Y","S122","G",0,35000,4,28.5,1230,"2",0,28,3,85,28,3,"Friday",68.5753424657534
"APPY90482269249","Male","C10070","C","C","4",3500,"B002","P","Y","S122","G",0,30000,5,15.75,726,"7",0,25,1,84,25,1,"Friday",67.4027397260274
"APPA90624579413","Male","C10002","A","B","4",4250,"B006","P","Y","S122","G",0,50000,4,14.85,1388,"10",0,28,8,91,28,8,"Friday",74.9972602739726
"APPI30364487247","Male","C10011","B","A","4",1000,"B002","P","Y","S122","G",350,5000,3,35.5,228,"2",0,14,1,76,14,1,"Friday",59.3671232876712
"APPK90581231432","Male","C10002","A","C","4",2200,"B001","P","Y","S122","G",0,37000,4,16.75,1063,"4",0,6,4,92,6,4,"Friday",75.6054794520548
"APPL40183849543","Male","C10005","A","C","4",1500,"B012","G","Y","S122","G",0,9000,1,31.5,884,"2",0,1,5,92,1,5,"Friday",75.6739726027397
"APPS30051607235","Male","C10008","A","C","4",1980,"B012","G","Y","S122","G",0,33000,4,18.25,974,"2",0,2,1,84,2,1,"Friday",67.3397260273973
"APPT60701024313","Male","C10003","A","A","4",10000,"","","Y","S122","G",0,10000,4,14.85,278,"10",0,25,8,83,25,8,"Friday",66.9835616438356
"APPV40330645532","Male","C10009","B","A","4",2200,"B002","P","Y","S122","G",650,10000,3,28.5,416,"2",0,12,10,89,12,10,"Friday",73.1205479452055
"APPX80569967702","Male","C10002","A","C","4",2200,"B001","P","Y","S122","G",0,37000,4,18.15,1090,"4",0,6,4,92,6,4,"Friday",75.6054794520548
"APPY70999679818","Male","C10001","A","B","4",12000,"B015","P","Y","S122","G",0,1e+05,3,13.49,3393,"10",0,9,1,78,9,1,"Friday",61.3561643835616
"APPA60658247042","Male","C10002","A","A","4",15000,"B004","P","Y","S122","G",450,20000,4,13.99,546,"10",0,1,6,84,1,6,"Friday",67.7534246575343
"APPF50598386524","Male","C10002","A","B","2",1400,"B002","P","Y","S122","G",0,10000,2,31.5,567,"2",0,10,3,92,10,3,"Friday",75.5315068493151
"APPR40962311708","Male","C10002","A","A","4",1600,"B002","P","Y","S122","G",0,26000,4,31.5,959,"2",0,1,8,86,1,8,"Friday",69.9205479452055
"APPS60171165814","Male","C10004","A","A","4",3800,"B018","G","Y","S122","G",0,40000,3,16.25,1411,"7",0,17,6,85,17,6,"Friday",68.7972602739726
"APPT70162808943","Male","C10001","A","B","4",2000,"B037","G","Y","S122","G",0,34000,4,28.5,1195,"2",0,31,10,84,31,10,"Friday",68.1698630136986
"APPV30093351116","Female","C10015","C","A","4",1002.2,"B018","G","Y","S122","G",300,6000,3,35.5,273,"2",0,11,7,85,11,7,"Friday",68.8630136986301
"APPY80561351444","Male","C10024","A","B","4",3500,"B002","P","Y","S122","G",500,20000,5,13.99,465,"7",0,10,7,87,10,7,"Friday",70.8602739726027
"APPA30155091624","Male","C10022","B","A","1",2900,"B003","G","Y","S122","G",0,52000,4,29,1842,"4",0,13,1,85,13,1,"Friday",68.372602739726
"APPM40012336837","Female","C10012","A","A","4",2650,"B003","G","Y","S122","G",0,52000,5,17.5,1306,"2",0,26,5,91,26,5,"Friday",74.7397260273973
"APPN50104182948","Male","C10003","A","C","4",4200,"B002","P","Y","S122","G",0,74000,4,13.75,2013,"10",0,5,10,86,5,10,"Friday",70.0986301369863
"APPQ70559019244","Female","C10010","A","C","1",5900,"B002","P","Y","S122","G",0,102000,4,13.75,2775,"10",0,13,12,83,13,12,"Friday",67.2849315068493
"APPS80722384437","Male","C10006","A","A","1",8500,"B001","P","Y","S122","G",200,20000,3,13.99,683,"10",0,9,4,85,9,4,"Friday",68.6082191780822
